date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:53	146352/146352	---M--	200	added ('OK')	image/jpeg	etag:%22d6494930efe717fa788b8ee6661e9b0b%22	https://www.filepicker.io/api/file/ONbPSqXQDeL4HUTNw7TQ	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/NREL%20Logo.jpg	(from http://xfair.mit.edu/)
13:15:56	40541/40541	---M--	200	added ('OK')	image/jpeg	etag:%225d0d923e06f10b30a2d180e741e9d104%22	https://www.filepicker.io/api/file/AvxBN8qQImVkYpfj1yOQ	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/ESPN%20Technology%20Image%201.jpg	(from http://xfair.mit.edu/)
13:15:57	12192/12192	---M--	200	added ('OK')	image/jpeg	etag:%2236f3d4f4eb4ed1e26becfac8f4e9abd2%22	https://www.filepicker.io/api/file/jnzoUrJqShyPSqLnh7Zg	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Orbital%20Logo.jpg	(from http://xfair.mit.edu/)
13:15:58	279533/279533	---M--	200	added ('OK')	image/jpeg	etag:%22a243d15945cdec91bc0d75b0d534b3af%22	https://www.filepicker.io/api/file/AzKpmkJ7TEG3b1ymq9Ib	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Raytheon-Logo-HiRes5.jpg	(from http://xfair.mit.edu/)
13:16:00	99246/99246	---M--	200	added ('OK')	image/jpeg	etag:%2262b3bbfa5c00cf0ff000784164a11080%22	https://www.filepicker.io/api/file/pIE7NjsIQb6cMPP9Q9e8	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/VMware_logo_blk_RGB_300dpi.jpg	(from http://xfair.mit.edu/)
13:16:00	7679/7679	---M--	200	added ('OK')	image/png	etag:%229dcaedcb4bd67da292d00cbc32c82066%22	https://www.filepicker.io/api/file/zlOJhm9jRgyz3WLEZCrA	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/logo%205.png	(from http://xfair.mit.edu/)
13:16:04	19552/19552	---M--	200	added ('OK')	image/jpeg	etag:%2225069eb4ab6094faa051e5963847dc20%22	https://www.filepicker.io/api/file/AhrAKyDrQTqJuL2oogZX	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/logo-horz-blue-jpg.jpg	(from http://xfair.mit.edu/)
13:16:04	174455/174455	---M--	200	added ('OK')	image/jpeg	etag:%22154eabdad56bbc80d484352943cd454d%22	https://www.filepicker.io/api/file/0THbB8IZRCCbNmGTPWnq	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/vert_white_CMYK%20(Cropped).jpg	(from http://xfair.mit.edu/)
13:16:08	64450/64450	---M--	200	added ('OK')	image/png	etag:%22a8f6b1b0c2038402929e56120b3e2110%22	https://www.filepicker.io/api/file/IsoCjjRMQISj6SCSKONm	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/TripAdvisor-logo.png	(from http://xfair.mit.edu/)
13:16:20	63871/63871	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202012%2022:09:18%20GMT	http://www.freelogovectors.net/wp-content/uploads/2012/05/general_dynamics-logo.jpg	/home/girish/Desktop/My_Websites/eweek/www.freelogovectors.net/wp-content/uploads/2012/05/general_dynamics-logo.jpg	(from http://xfair.mit.edu/)
13:16:20	103651/103651	---M--	200	added ('OK')	image/jpeg	etag:%227e567f490770ea020574835c80b704cd-1%22	https://www.filepicker.io/api/file/kqkQjjeyQeCvL8ZSBhUe	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/image.jpg	(from http://xfair.mit.edu/)
13:16:20	228660/228660	---M--	200	added ('OK')	image/jpeg	etag:%22f9769271b85d18712623ea6e72d4d514%22	https://www.filepicker.io/api/file/OM6HUchXSbin6FukdeTS	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/RGB_logo_editshare_strapline_hr.jpg	(from http://xfair.mit.edu/)
13:16:21	7577/7577	---M--	200	added ('OK')	image/png	etag:%2279db9ae14607899c87791c3cf4f4fa14%22	https://www.filepicker.io/api/file/f7JasBKTdS5tgqpGG6PQ	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/civis_logo_2c.png	(from http://xfair.mit.edu/)
13:16:26	4724/4724	---M--	200	added ('OK')	image/jpeg	etag:%22884a8d3e2ec68023537e1d25f2ca6980%22	https://www.filepicker.io/api/file/3VcoNUVRyCCelhTWA2b8	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/BSC%20logo%20from%20website.jpg	(from http://xfair.mit.edu/)
13:16:26	776460/776460	---M--	200	added ('OK')	image/jpeg	etag:%22b3418d4de5104ecf225e33ff5d85b806%22	https://www.filepicker.io/api/file/ptPhUM7xQMqehkwr0irH	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Synaptics-CMYK-HiRes-2000px.jpg	(from http://xfair.mit.edu/)
13:16:30	10409/10409	---M--	200	added ('OK')	image/png	etag:%2213ea17d8d4933fb6780880fbbb0704bc%22	http://i.imgur.com/887KzmI.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/887KzmI.png	(from http://xfair.mit.edu/)
13:16:30	43800/43800	---M--	200	added ('OK')	image/jpeg	etag:%22c796b6dde0e9ba93a404892014472eb2%22	https://www.filepicker.io/api/file/Nr7xzPFQzi24UgTcXASo	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Aurora%20Logo.jpg	(from http://xfair.mit.edu/)
13:16:30	11038/11038	---M--	200	added ('OK')	image/png	etag:%220e13cb689bb217f12c22b0dc770118bc%22	https://www.filepicker.io/api/file/ZR30E3vIQB2nh25j1C9R	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/KAYAK_logo.png	(from http://xfair.mit.edu/)
13:16:32	7245/7245	---M--	200	added ('OK')	image/png	etag:%22446b7c999eb0749721081cbcdebe3ef1%22	https://www.filepicker.io/api/file/TwMT1odkSY2JUN9uHfOF	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/square-logo%204.25.24%20PM.png	(from http://xfair.mit.edu/)
13:16:32	394593/394593	---M--	200	added ('OK')	image/jpeg	etag:%2222bd7828a9387f540af99fb08d91f46b%22	https://www.filepicker.io/api/file/M49gFRKnSrC6rIZgFS6X	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/att%20logo.jpg	(from http://xfair.mit.edu/)
13:16:34	101460/101460	---M--	200	added ('OK')	image/jpeg	etag:%22d796ce8960d21b3c7657eb816020a94b%22	https://www.filepicker.io/api/file/ZatypWt5QCGmb6902t2W	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/SNL_Stacked_Black_Blue.jpg	(from http://xfair.mit.edu/)
13:16:34	2130/2130	---M--	200	added ('OK')	image/png	etag:%22cb5ca4cf3ee0229311795dd266c34b62%22	https://www.filepicker.io/api/file/5ODDr3oqRMm079mgpXDT	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/logo_head.png	(from http://xfair.mit.edu/)
13:16:36	1499/1499	---M--	200	added ('OK')	image/gif	etag:%22320a145729d77ae7f0e37221bcab55e9%22	https://www.filepicker.io/api/file/nKSO5rPCQUeJA2pYxKsC	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/ADI%20Logo.GIF	(from http://xfair.mit.edu/)
13:16:36	219/219	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2007:46:36%20GMT	http://s27.postimg.org/o1obo5u81/bandcamp.gif	/home/girish/Desktop/My_Websites/eweek/s27.postimg.org/o1obo5u81/bandcamp.html	(from http://xfair.mit.edu/)
13:16:38	63773/63773	---M--	200	added ('OK')	image/jpeg	etag:%22b07de781c095c351e705443f8a0d3c14%22	https://www.filepicker.io/api/file/5W98PViXQuyIbmV7N5qg	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/citadel_logo_294C.jpg	(from http://xfair.mit.edu/)
13:16:44	43715/43715	---M--	200	added ('OK')	image/jpeg	etag:%22807cac8b0dcb98ec8824162e4d3bb144%22	https://www.filepicker.io/api/file/n4VdVuuMQ3ebNTPUEqgj	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/shmoop_web_600.jpg	(from http://xfair.mit.edu/)
13:16:46	23162/23162	---M--	200	added ('OK')	image/png	etag:%22282137ca512ba6488c5c21ee86b043b6%22	https://www.filepicker.io/api/file/6vb6y6bFRMSUQyOUtlwB	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/logo-2.png	(from http://xfair.mit.edu/)
13:16:47	91540/91540	---M--	200	added ('OK')	image/png	etag:%22622512f62f05fb586f89883856cbe614%22	https://www.filepicker.io/api/file/fzsO9FIwTK2smpiqiBkL	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/logo.png	(from http://xfair.mit.edu/)
13:16:50	11692/11692	---M--	200	added ('OK')	image/png	etag:%22791033ddeae1a64bf11ac28696b9b7fa%22	https://www.filepicker.io/api/file/bFngFXQTjugNR4IK4ZLQ	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/vecna-logo.png	(from http://xfair.mit.edu/)
13:16:57	57736/57736	---M--	200	added ('OK')	image/jpeg	etag:%227a4b4da0225f44a2ea6b93af3ab68282%22	https://www.filepicker.io/api/file/IGL28iGzRm6re4zXOQqc	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/GSPrimaryLogo.jpg	(from http://xfair.mit.edu/)
13:16:59	22492/22492	---M--	200	added ('OK')	image/png	etag:%22b5f1e5da2c5d97f0b0e7b94d7ab6b98d%22	https://www.filepicker.io/api/file/uKKQtgOhSDWgWa7xrDb5	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/irobotlogobw.png	(from http://xfair.mit.edu/)
13:17:01	299903/299903	---M--	200	added ('OK')	image/jpeg	etag:%22d8aca7573ad0128c81aa9df4a1882a1a%22	https://www.filepicker.io/api/file/Q1MiX8rRoaKMd0IyFlUt	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Benefitfocus_Application_Logo_Tagline_Outlines.jpg	(from http://xfair.mit.edu/)
13:17:05	24808/24808	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Feb%202015%2007:47:03%20GMT	https://www.filepicker.io/api/file/SQa8y9eRRkOzzFFQAgPe	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/accenture-logo.jpg	(from http://xfair.mit.edu/)
13:17:08	159534/159534	---M--	200	added ('OK')	image/bmp	etag:%2203e3f9e1e2cfdf0d7fdd065cae5f5120%22	https://www.filepicker.io/api/file/Reua66anRZyDjrEpNs6Y	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/xr8z288s.bmp	(from http://xfair.mit.edu/)
13:17:16	126561/126561	---M--	200	added ('OK')	image/jpeg	etag:%22d725d10a48af75e3dba9af28fb0f7bbb%22	https://www.filepicker.io/api/file/nBuy0xT5SXO4bEFuBlkB	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/ti_stk_2c_pos_rgb_jpg.jpg	(from http://xfair.mit.edu/)
13:17:17	283383/283383	---M--	200	added ('OK')	image/jpeg	etag:%2260794b2a1ed852aca9bb0899921bfd19%22	https://www.filepicker.io/api/file/kI1ZI6SmiA5AdTAhhSAj	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Hillcrest_experts%20logo.jpg	(from http://xfair.mit.edu/)
13:17:18	15029/15029	---M--	200	added ('OK')	image/png	etag:%22d0f0ee0404e521f4b6f79419329d15fb%22	https://www.filepicker.io/api/file/f7DDUEUTgGEZBZdbsyoM	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/redfin-logo-tag-web%20(1).png	(from http://xfair.mit.edu/)
13:17:21	12201/12201	---M--	200	added ('OK')	image/png	etag:%221eafaa67ab483969ff65d1ebd143f132%22	https://www.filepicker.io/api/file/iwSVuTefRtK4vEZOnDNr	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Kamcord_Logo.png	(from http://xfair.mit.edu/)
13:17:23	8222/8222	---M--	200	added ('OK')	image/png	etag:%220fbcdfbf3531507df49b2e68d0670cf8%22	https://www.filepicker.io/api/file/i01stiTbQYCjDLB6dM8U	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/onshape_logo_medium.png	(from http://xfair.mit.edu/)
13:17:29	24875/24875	---M--	200	added ('OK')	image/png	etag:%22708736c10777605b3d677433e054b153%22	https://www.filepicker.io/api/file/6INg5zNTV6RIGaBCDAhY	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/nutanix-logo%20(1).png	(from http://xfair.mit.edu/)
13:17:31	717678/717678	---M--	200	added ('OK')	image/jpeg	etag:%2245e23c6f3a41b08bf6edbc4ee0b70c2e%22	https://www.filepicker.io/api/file/Ym1tpUWAR4C6rLKS2pCv	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Intentional_logo-EU-Full.jpg	(from http://xfair.mit.edu/)
13:17:31	969965/969965	---M--	200	added ('OK')	image/jpeg	etag:%2257b4fe9200205e7cca4872b400f6496b%22	https://www.filepicker.io/api/file/tpacAMtRQ42pmmfvSuux	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/AngelLogo.jpg	(from http://xfair.mit.edu/)
13:17:35	53782/53782	---M--	200	added ('OK')	image/png	etag:%221ce3bcb6360ce56fcc266fff1ba2fe64%22	https://www.filepicker.io/api/file/G6BQNrchRESY7rbGZ9pm	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Formlabs-Logo-2014-03-2.png	(from http://xfair.mit.edu/)
13:17:36	13636/13636	---M--	200	added ('OK')	image/jpeg	etag:%220f25d7a3428cd1:1ad37%22	http://ndia.multiview.com/userlogo/ndia/329511v7v1.jpg	/home/girish/Desktop/My_Websites/eweek/ndia.multiview.com/userlogo/ndia/329511v7v1.jpg	(from http://xfair.mit.edu/)
13:17:39	15624/15624	---M--	200	added ('OK')	image/png	etag:%221bf1bdcee8a389ccf5bdc9acbe5a62a0%22	https://www.filepicker.io/api/file/ZtWZqbLaQ22SRlEfyz1S	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/logo_1008x504px_300pdi.png	(from http://xfair.mit.edu/)
13:17:40	68050/68050	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Dec%202012%2009:55:49%20GMT	http://www.videoadnews.com/wp-content/uploads/2012/12/mediamath.jpg	/home/girish/Desktop/My_Websites/eweek/www.videoadnews.com/wp-content/uploads/2012/12/mediamath.jpg	(from http://xfair.mit.edu/)
13:17:40	603935/603935	---M--	200	added ('OK')	image/jpeg	etag:%22fe20b67d0cee8d3cec4ce6fcbca938f7%22	https://www.filepicker.io/api/file/ELjg5TJ7SlyhlL2cEnx0	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/09_MW_logo_tagline_CMYK_LG.jpg	(from http://xfair.mit.edu/)
13:17:40	3330/3330	---M--	200	added ('OK')	image/jpeg	etag:%224b40bd9a941d0df4c93673d7e0a57d7c%22	https://www.filepicker.io/api/file/5CMRjgDxSTCA9yTkNbcA	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/images.jpg	(from http://xfair.mit.edu/)
13:17:41	7496/7496	---M--	200	added ('OK')	image/png	etag:%22304a38a1a645b412eef5f1ecf3ca72a1%22	https://www.filepicker.io/api/file/Ya15n7jHRsmv95yXGg2V	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/piazza_logo.png	(from http://xfair.mit.edu/)
13:17:41	219/219	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Feb%202015%2007:47:41%20GMT	http://s29.postimg.org/9wiz5k239/Flux_Logo.png	/home/girish/Desktop/My_Websites/eweek/s29.postimg.org/9wiz5k239/Flux_Logo.html	(from http://xfair.mit.edu/)
13:17:43	4469/4469	---M--	200	added ('OK')	image/gif	etag:%22146c2d6109b236182f570b713ad8b443%22	https://www.filepicker.io/api/file/xn2n4UBpQV6BqX0W7e8U	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/New%20OW%20Logo.gif	(from http://xfair.mit.edu/)
13:17:44	10312/10312	---M--	200	added ('OK')	image/jpeg	etag:%221a286346402ba40553451351411598ff%22	https://www.filepicker.io/api/file/ZAnIr27oS5SUVxgy7sR1	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/UC_brandmark_black_jpeg.jpg	(from http://xfair.mit.edu/)
13:17:46	18095/18095	---M--	200	added ('OK')	image/png	etag:%22c2d590f40e8cc2d719bcfbd7089f80ca%22	https://www.filepicker.io/api/file/Lfjlc3gOSieaFLnPHbsU	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Screen%20Shot%202015-01-18%20at%2012.40.13%20AM.png	(from http://xfair.mit.edu/)
13:17:48	15902/15902	---M--	200	added ('OK')	image/png	etag:%223e1e-50da6360dfb57%22	http://oi59.tinypic.com/ztrgp.jpg	/home/girish/Desktop/My_Websites/eweek/oi59.tinypic.com/ztrgp.png	(from http://xfair.mit.edu/)
13:17:53	28498/28498	---M--	200	added ('OK')	image/png	etag:%22e2859d952f1531447badae38f04e7063%22	https://www.filepicker.io/api/file/rQDieNPsRh6tXYFqbSYW	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/logo_2k.png	(from http://xfair.mit.edu/)
13:17:54	32002/32002	---M--	200	added ('OK')	image/png	etag:%224acb06b8ddbbe1315e4bfbab3dad16dc%22	https://www.filepicker.io/api/file/zlgl22sUSLurVxpyNf31	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Blue%20on%20White%20-%20large.png	(from http://xfair.mit.edu/)
13:17:54	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2003%20Feb%202015%2007:47:54%20GMT	http://fonts.googleapis.com/robots.txt		(from http://xfair.mit.edu/)
13:17:58	58778/58778	---M-Z	200	added ('OK')	application/javascript	etag:%22flask-1422890587.9-58778-2565808261%22	http://api.filepicker.io/v1/filepicker.js	/home/girish/Desktop/My_Websites/eweek/api.filepicker.io/v1/filepicker.js	(from http://xfair.mit.edu/drop)
13:18:06	41254/41254	---M--	200	added ('OK')	application/javascript	etag:W/%22a126-4157009234%22	http://xfair.mit.edu/script.js	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/script.js	(from http://xfair.mit.edu/drop)
13:18:07	2553/2553	---M--	200	added ('OK')	text/css	etag:W/%229f9-4157009234%22	http://xfair.mit.edu/stylesheets/student.css	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/stylesheets/student.css	(from http://xfair.mit.edu/student)
13:18:13	124690/124690	---MC-	200	added ('OK')	text/javascript	date:Tue,%2002%20Dec%202014%2006:49:01%20GMT	http://ajax.googleapis.com/ajax/libs/angularjs/1.3.5/angular.min.js	/home/girish/Desktop/My_Websites/eweek/ajax.googleapis.com/ajax/libs/angularjs/1.3.5/angular.min.js	(from http://xfair.mit.edu/drop)
13:18:13	716579/716579	---M--	200	added ('OK')	image/jpeg	etag:%2221f420340b88c1114b3a4cc415590ab6%22	https://www.filepicker.io/api/file/xmRU16BXQh6LWChd6mcb	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/PicnicHealthLogo.jpg	(from http://xfair.mit.edu/)
13:18:13	24/24	---M--	200	added ('OK')	text/plain	etag:%22flask-1422881727.32-24-1557536795%22	https://www.filepicker.io/robots.txt		(from http://xfair.mit.edu/)
13:18:40	1907224/1907224	---M--	200	added ('OK')	image/jpeg	etag:%22259d572545fe6d91a77463e32cf49841-1%22	https://www.filepicker.io/api/file/ILLqkd4SSp6EBdhCj4a8	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/N12.jpg	(from http://xfair.mit.edu/)
13:18:42	45399/45399	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://xfair.mit.edu/javascripts/skrollr.js	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/javascripts/skrollr.js	(from http://xfair.mit.edu/)
13:18:42	1540324/1540324	URF---	200	added ('OK%20(cached)')	application/ttc		http://xfair.mit.edu/assets/Avenir.ttc	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/assets/Avenir.ttc	(from http://xfair.mit.edu/)
13:18:42	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Tue,%2013%20May%202014%2002:26:31%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	/home/girish/Desktop/My_Websites/eweek/ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	(from http://xfair.mit.edu/)
13:18:43	1767/1767	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://xfair.mit.edu/javascripts/skrollr.menu.min.js	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/javascripts/skrollr.menu.min.js	(from http://xfair.mit.edu/)
13:18:43	52640/52640	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://xfair.mit.edu/javascripts/jquery.flexslider.js	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/javascripts/jquery.flexslider.js	(from http://xfair.mit.edu/)
13:18:44	1215/1215	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://xfair.mit.edu/javascripts/style.js	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/javascripts/style.js	(from http://xfair.mit.edu/)
13:18:44	201587/201587	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/YTmZVD9.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/YTmZVD9.png	(from http://xfair.mit.edu/)
13:18:45	367112/367112	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/RcZdws4.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/RcZdws4.png	(from http://xfair.mit.edu/)
13:18:45	62926/62926	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ff423a4251cf2986555523dfe315c42b%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.1/fonts/glyphicons-halflings-regular.svg	/home/girish/Desktop/My_Websites/eweek/maxcdn.bootstrapcdn.com/bootstrap/3.3.1/fonts/glyphicons-halflings-regular.svg	(from https://maxcdn.bootstrapcdn.com/bootstrap/3.3.1/css/bootstrap.min.css)
13:18:45	402336/402336	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/Z5PCaE9.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/Z5PCaE9.png	(from http://xfair.mit.edu/)
13:18:46	388165/388165	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/1mOEldA.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/1mOEldA.png	(from http://xfair.mit.edu/)
13:18:46	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2003%20Feb%202015%2007:48:46%20GMT	http://fonts.googleapis.com/robots.txt		(from http://xfair.mit.edu/)
13:18:47	35601/35601	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%222616d3564578d8f845813483352802a9%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.1/js/bootstrap.min.js	/home/girish/Desktop/My_Websites/eweek/maxcdn.bootstrapcdn.com/bootstrap/3.3.1/js/bootstrap.min.js	(from http://xfair.mit.edu/)
13:18:47	422106/422106	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/QhNY53v.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/QhNY53v.png	(from http://xfair.mit.edu/)
13:18:48	182366/182366	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/aQQiho7.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/aQQiho7.png	(from http://xfair.mit.edu/)
13:18:48	224979/224979	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/W1zbIBP.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/W1zbIBP.png	(from http://xfair.mit.edu/)
13:18:48	262327/262327	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/4FNmE3a.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/4FNmE3a.png	(from http://xfair.mit.edu/)
13:18:49	216942/216942	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/aeLxt1j.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/aeLxt1j.png	(from http://xfair.mit.edu/)
13:18:49	472986/472986	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/05qYTMX.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/05qYTMX.png	(from http://xfair.mit.edu/)
13:18:50	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22822-4157009234%22	http://xfair.mit.edu/stylesheets/fonts/flexslider-icon.eot	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/stylesheets/fonts/flexslider-icon.eot	(from http://xfair.mit.edu/stylesheets/flexslider.css)
13:18:50	424970/424970	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/WTDoDRx.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/WTDoDRx.png	(from http://xfair.mit.edu/)
13:18:50	475279/475279	URF---	200	added ('OK%20(cached)')	image/png		http://i.imgur.com/kPq55zP.png	/home/girish/Desktop/My_Websites/eweek/i.imgur.com/kPq55zP.png	(from http://xfair.mit.edu/)
13:18:50	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22822-4157009234%22	http://xfair.mit.edu/stylesheets/fonts/flexslider-icon.eot?	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/stylesheets/fonts/flexslider-icond41d.eot	(from http://xfair.mit.edu/stylesheets/flexslider.css)
13:18:51	1268/1268	---M--	200	added ('OK')	application/font-woff	etag:W/%224f4-4157009234%22	http://xfair.mit.edu/stylesheets/fonts/flexslider-icon.woff	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/stylesheets/fonts/flexslider-icon.woff	(from http://xfair.mit.edu/stylesheets/flexslider.css)
13:18:51	1892/1892	---M--	200	added ('OK')	application/x-font-ttf	etag:W/%22764-4157009234%22	http://xfair.mit.edu/stylesheets/fonts/flexslider-icon.ttf	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/stylesheets/fonts/flexslider-icon.ttf	(from http://xfair.mit.edu/stylesheets/flexslider.css)
13:18:52	197382/197382	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.filepicker.io/api/file/HV3aWXqzTvSzwsv08YKy	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/TwoSigma_Logo_RGB_Highres.jpg	(from http://xfair.mit.edu/)
13:18:52	2334/2334	---M--	200	added ('OK')	image/svg+xml	etag:W/%2291e-4157009234%22	http://xfair.mit.edu/stylesheets/fonts/flexslider-icon.svg	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/stylesheets/fonts/flexslider-icon.svg	(from http://xfair.mit.edu/stylesheets/flexslider.css)
13:18:52	113985/113985	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.filepicker.io/api/file/B8PsEEbdRzKhVFzkZz23	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/DIRECTV_logo_RGB[1].JPG	(from http://xfair.mit.edu/)
13:18:56	23950/23950	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.filepicker.io/api/file/ZqkaisZ6RR65wIyVe6K9	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Design--Resource_Center--Facebook_Logo--facebook_logo.jpg	(from http://xfair.mit.edu/)
